"","year","month","day","loc","type","value"
"5537","2018","03","03","Wrocław","PM10",63.63
"5538","2018","03","04","Wrocław","PM10",109
"5539","2018","03","05","Wrocław","PM10",80.3
"5540","2018","03","06","Wrocław","PM10",83.67
"5541","2018","03","07","Wrocław","PM10",56.38
"5542","2018","03","08","Wrocław","PM10",39.35
"5543","2018","03","09","Wrocław","PM10",25.4
"5544","2018","03","10","Wrocław","PM10",51.5
"5545","2018","03","11","Wrocław","PM10",44.2
"5546","2018","03","12","Wrocław","PM10",29.46
"5547","2018","03","13","Wrocław","PM10",24.85
"5548","2018","03","14","Wrocław","PM10",16.13
"5549","2018","03","15","Wrocław","PM10",34.86
"5550","2018","03","16","Wrocław","PM10",30.35
"5551","2018","03","17","Wrocław","PM10",18.78
"5552","2018","03","18","Wrocław","PM10",20.68
"5553","2018","03","19","Wrocław","PM10",33.1
"5554","2018","03","20","Wrocław","PM10",51.4
"5555","2018","03","21","Wrocław","PM10",19.7
"5556","2018","03","22","Wrocław","PM10",33.7
"5557","2018","03","23","Wrocław","PM10",31.34
"5558","2018","03","24","Wrocław","PM10",55.6
"5559","2018","03","25","Wrocław","PM10",42.95
"5560","2018","03","26","Wrocław","PM10",55.08
"5561","2018","03","27","Wrocław","PM10",25.63
"5562","2018","03","28","Wrocław","PM10",53.46
"5563","2018","03","29","Wrocław","PM10",32.38
"5564","2018","03","30","Wrocław","PM10",30.34
"5565","2018","03","31","Wrocław","PM10",40.64
"5566","2018","04","01","Wrocław","PM10",17.32
"5567","2018","04","02","Wrocław","PM10",29.43
"5568","2018","04","03","Wrocław","PM10",33.87
"5569","2018","04","04","Wrocław","PM10",35.11
"5570","2018","04","05","Wrocław","PM10",18.1
"5571","2018","04","06","Wrocław","PM10",25.42
"5572","2018","04","07","Wrocław","PM10",39.76
"5573","2018","04","08","Wrocław","PM10",31.63
"5574","2018","04","09","Wrocław","PM10",44.16
"5575","2018","04","10","Wrocław","PM10",28.65
"5576","2018","04","11","Wrocław","PM10",24.55
"5577","2018","04","12","Wrocław","PM10",35.36
"5578","2018","04","13","Wrocław","PM10",31.68
"5579","2018","04","14","Wrocław","PM10",17.58
"5580","2018","04","15","Wrocław","PM10",35.54
"5581","2018","04","16","Wrocław","PM10",35.52
"5582","2018","04","17","Wrocław","PM10",40.39
"5583","2018","04","18","Wrocław","PM10",39.86
"5584","2018","04","19","Wrocław","PM10",36.23
"5585","2018","04","20","Wrocław","PM10",25.98
"5586","2018","04","21","Wrocław","PM10",29.36
"5587","2018","04","22","Wrocław","PM10",20.17
"5588","2018","04","23","Wrocław","PM10",25.22
"5589","2018","04","24","Wrocław","PM10",22.78
"5590","2018","04","25","Wrocław","PM10",21.35
"5591","2018","04","26","Wrocław","PM10",18.82
"5592","2018","04","27","Wrocław","PM10",20.55
"5593","2018","04","28","Wrocław","PM10",24.96
"5594","2018","04","29","Wrocław","PM10",35.57
"5595","2018","04","30","Wrocław","PM10",32.06
"5596","2018","05","01","Wrocław","PM10",19.05
"5597","2018","05","02","Wrocław","PM10",21
"5598","2018","05","03","Wrocław","PM10",28.94
"5599","2018","05","04","Wrocław","PM10",18.01
"5600","2018","05","05","Wrocław","PM10",14.01
"5601","2018","05","06","Wrocław","PM10",16.09
"5602","2018","05","07","Wrocław","PM10",17.74
"5603","2018","05","08","Wrocław","PM10",23.88
"5604","2018","05","09","Wrocław","PM10",27.85
"5605","2018","05","10","Wrocław","PM10",29.06
"5606","2018","05","11","Wrocław","PM10",28.58
"5607","2018","05","12","Wrocław","PM10",26.92
"5608","2018","05","13","Wrocław","PM10",19.72
"5609","2018","05","14","Wrocław","PM10",22.16
"5610","2018","05","15","Wrocław","PM10",18.2
"5611","2018","05","16","Wrocław","PM10",21.2
"5612","2018","05","17","Wrocław","PM10",16.86
"5613","2018","05","18","Wrocław","PM10",29.21
"5614","2018","05","19","Wrocław","PM10",18
"5615","2018","05","20","Wrocław","PM10",16.35
"5616","2018","05","21","Wrocław","PM10",17.7
"5617","2018","05","22","Wrocław","PM10",23.94
"5618","2018","05","23","Wrocław","PM10",23.47
"5619","2018","05","24","Wrocław","PM10",18.26
"5620","2018","05","25","Wrocław","PM10",21.49
"5621","2018","05","26","Wrocław","PM10",23.15
"5622","2018","05","27","Wrocław","PM10",24.18
"5623","2018","05","28","Wrocław","PM10",26.93
"5624","2018","05","29","Wrocław","PM10",30.15
"5625","2018","05","30","Wrocław","PM10",25.38
"5626","2018","05","31","Wrocław","PM10",28.15
"5627","2018","06","01","Wrocław","PM10",26.56
"5628","2018","06","02","Wrocław","PM10",18.16
"5629","2018","06","03","Wrocław","PM10",19.2
"5630","2018","06","04","Wrocław","PM10",25.42
"5631","2018","06","05","Wrocław","PM10",23.61
"5632","2018","06","06","Wrocław","PM10",13.73
"5633","2018","06","07","Wrocław","PM10",17.7
"5634","2018","06","08","Wrocław","PM10",26.56
"5635","2018","06","09","Wrocław","PM10",28.01
"5636","2018","06","10","Wrocław","PM10",22.81
"5637","2018","06","11","Wrocław","PM10",25.55
"5638","2018","06","12","Wrocław","PM10",20.55
"5639","2018","06","13","Wrocław","PM10",17.47
"5640","2018","06","14","Wrocław","PM10",15.36
"5641","2018","06","15","Wrocław","PM10",22.22
"5642","2018","06","16","Wrocław","PM10",20.93
"5643","2018","06","17","Wrocław","PM10",23.08
"5644","2018","06","18","Wrocław","PM10",18.5
"5645","2018","06","19","Wrocław","PM10",17.63
"5646","2018","06","20","Wrocław","PM10",19.33
"5647","2018","06","21","Wrocław","PM10",22.08
"5648","2018","06","22","Wrocław","PM10",7.3
"5649","2018","06","23","Wrocław","PM10",9.12
"5650","2018","06","24","Wrocław","PM10",4.9
"5651","2018","06","25","Wrocław","PM10",10.52
"5652","2018","06","26","Wrocław","PM10",14.11
"5653","2018","06","27","Wrocław","PM10",16.66
"5654","2018","06","28","Wrocław","PM10",19.84
"5655","2018","06","29","Wrocław","PM10",19.52
"5656","2018","06","30","Wrocław","PM10",8.27
"5657","2018","07","01","Wrocław","PM10",8.07
"5658","2018","07","02","Wrocław","PM10",10.2
"5659","2018","07","03","Wrocław","PM10",15.84
"5660","2018","07","04","Wrocław","PM10",23.62
"5661","2018","07","05","Wrocław","PM10",26.67
"5662","2018","07","06","Wrocław","PM10",23.31
"5663","2018","07","07","Wrocław","PM10",17.55
"5664","2018","07","08","Wrocław","PM10",20.63
"5665","2018","07","09","Wrocław","PM10",18.07
"5666","2018","07","10","Wrocław","PM10",15.28
"5667","2018","07","11","Wrocław","PM10",15.93
"5668","2018","07","12","Wrocław","PM10",15.47
"5669","2018","07","13","Wrocław","PM10",13.31
"5670","2018","07","14","Wrocław","PM10",17.16
"5671","2018","07","15","Wrocław","PM10",12.56
"5672","2018","07","16","Wrocław","PM10",15.12
"5673","2018","07","17","Wrocław","PM10",15.42
"5674","2018","07","18","Wrocław","PM10",13.39
"5675","2018","07","19","Wrocław","PM10",15.92
"5676","2018","07","20","Wrocław","PM10",23.53
"5677","2018","07","21","Wrocław","PM10",27.82
"5678","2018","07","22","Wrocław","PM10",23.6
"5679","2018","07","23","Wrocław","PM10",25.7
"5680","2018","07","24","Wrocław","PM10",24.42
"5681","2018","07","25","Wrocław","PM10",25.31
"5682","2018","07","26","Wrocław","PM10",21.99
"5683","2018","07","27","Wrocław","PM10",21.15
"5684","2018","07","28","Wrocław","PM10",21.3
"5685","2018","07","29","Wrocław","PM10",16.41
"5686","2018","07","30","Wrocław","PM10",18.93
"5687","2018","07","31","Wrocław","PM10",27.13
"5688","2018","08","01","Wrocław","PM10",25.87
"5689","2018","08","02","Wrocław","PM10",29.3
"5690","2018","08","03","Wrocław","PM10",27.69
"5691","2018","08","04","Wrocław","PM10",25.6
"5692","2018","08","05","Wrocław","PM10",12.75
"5693","2018","08","06","Wrocław","PM10",14.78
"5694","2018","08","07","Wrocław","PM10",20.26
"5695","2018","08","08","Wrocław","PM10",29.84
"5696","2018","08","09","Wrocław","PM10",29.96
"5697","2018","08","10","Wrocław","PM10",13.63
"5698","2018","08","11","Wrocław","PM10",10.74
"5699","2018","08","12","Wrocław","PM10",12.19
"5700","2018","08","13","Wrocław","PM10",19.88
"5701","2018","08","14","Wrocław","PM10",13.17
"5702","2018","08","15","Wrocław","PM10",12.72
"5703","2018","08","16","Wrocław","PM10",17.28
"5704","2018","08","17","Wrocław","PM10",21.96
"5705","2018","08","18","Wrocław","PM10",25.43
"5706","2018","08","19","Wrocław","PM10",22.4
"5707","2018","08","20","Wrocław","PM10",23.48
"5708","2018","08","21","Wrocław","PM10",19.53
"5709","2018","08","22","Wrocław","PM10",24.14
"5710","2018","08","23","Wrocław","PM10",31.57
"5711","2018","08","24","Wrocław","PM10",23.54
"5712","2018","08","25","Wrocław","PM10",14.77
"5713","2018","08","26","Wrocław","PM10",9.31
"5714","2018","08","27","Wrocław","PM10",15.18
"5715","2018","08","28","Wrocław","PM10",21.53
"5716","2018","08","29","Wrocław","PM10",24.16
"5717","2018","08","30","Wrocław","PM10",25.28
"5718","2018","08","31","Wrocław","PM10",13.99
"5719","2018","09","01","Wrocław","PM10",18.7
"5720","2018","09","02","Wrocław","PM10",20.93
"5721","2018","09","03","Wrocław","PM10",23.96
"5722","2018","09","04","Wrocław","PM10",21.25
"5723","2018","09","05","Wrocław","PM10",23.22
"5724","2018","09","06","Wrocław","PM10",25.35
"5725","2018","09","07","Wrocław","PM10",28.43
"5726","2018","09","08","Wrocław","PM10",14.54
"5727","2018","09","09","Wrocław","PM10",19.77
"5728","2018","09","10","Wrocław","PM10",25.29
"5729","2018","09","11","Wrocław","PM10",23.81
"5730","2018","09","12","Wrocław","PM10",27.23
"5731","2018","09","13","Wrocław","PM10",17.53
"5732","2018","09","14","Wrocław","PM10",11.58
"5733","2018","09","15","Wrocław","PM10",13.75
"5734","2018","09","16","Wrocław","PM10",13.51
"5735","2018","09","17","Wrocław","PM10",21.86
"5736","2018","09","18","Wrocław","PM10",27.84
"5737","2018","09","19","Wrocław","PM10",35.01
"5738","2018","09","20","Wrocław","PM10",35.63
"5739","2018","09","21","Wrocław","PM10",31.67
"5740","2018","09","22","Wrocław","PM10",10.42
"5741","2018","09","23","Wrocław","PM10",7.34
"5742","2018","09","24","Wrocław","PM10",6.85
"5743","2018","09","25","Wrocław","PM10",10.82
"5744","2018","09","26","Wrocław","PM10",15.77
"5745","2018","09","27","Wrocław","PM10",14.07
"5746","2018","09","28","Wrocław","PM10",18.01
"5747","2018","09","29","Wrocław","PM10",23.29
"5748","2018","09","30","Wrocław","PM10",21.26
"5749","2018","10","01","Wrocław","PM10",20.29
"5750","2018","10","02","Wrocław","PM10",10.62
"5751","2018","10","03","Wrocław","PM10",11.4
"5752","2018","10","04","Wrocław","PM10",19.5
"5753","2018","10","05","Wrocław","PM10",24.6
"5754","2018","10","06","Wrocław","PM10",32.76
"5755","2018","10","07","Wrocław","PM10",24.4
"5756","2018","10","08","Wrocław","PM10",18.05
"5757","2018","10","09","Wrocław","PM10",43.01
"5758","2018","10","10","Wrocław","PM10",46.04
"5759","2018","10","11","Wrocław","PM10",41.31
"5760","2018","10","12","Wrocław","PM10",47.11
"5761","2018","10","13","Wrocław","PM10",46.08
"5762","2018","10","14","Wrocław","PM10",33.37
"5763","2018","10","15","Wrocław","PM10",41.07
"5764","2018","10","16","Wrocław","PM10",51.55
"5765","2018","10","17","Wrocław","PM10",59.26
"5766","2018","10","18","Wrocław","PM10",81.09
"5767","2018","10","19","Wrocław","PM10",60.25
"5768","2018","10","20","Wrocław","PM10",26.7
"5769","2018","10","21","Wrocław","PM10",35.75
"5770","2018","10","22","Wrocław","PM10",35.71
"5771","2018","10","23","Wrocław","PM10",15.7
"5772","2018","10","24","Wrocław","PM10",10.38
"5773","2018","10","25","Wrocław","PM10",10.99
"5774","2018","10","26","Wrocław","PM10",26.17
"5775","2018","10","27","Wrocław","PM10",28.02
"5776","2018","10","28","Wrocław","PM10",11.76
"5777","2018","10","29","Wrocław","PM10",18.43
"5778","2018","10","30","Wrocław","PM10",25.32
"5779","2018","10","31","Wrocław","PM10",20.3
"5780","2018","11","01","Wrocław","PM10",37.02
"5781","2018","11","02","Wrocław","PM10",32.06
"5782","2018","11","03","Wrocław","PM10",30.41
"5783","2018","11","04","Wrocław","PM10",34.86
"5784","2018","11","05","Wrocław","PM10",35.94
"5785","2018","11","06","Wrocław","PM10",33.83
"5786","2018","11","07","Wrocław","PM10",40.99
"5787","2018","11","08","Wrocław","PM10",58.44
"5788","2018","11","09","Wrocław","PM10",69.41
"5789","2018","11","10","Wrocław","PM10",60.94
"5790","2018","11","11","Wrocław","PM10",49.2
"5791","2018","11","12","Wrocław","PM10",35.55
"5792","2018","11","13","Wrocław","PM10",32.96
"5793","2018","11","14","Wrocław","PM10",22.77
"5794","2018","11","15","Wrocław","PM10",47.97
"5795","2018","11","16","Wrocław","PM10",23.78
"5796","2018","11","17","Wrocław","PM10",37.66
"5797","2018","11","18","Wrocław","PM10",67.36
"5798","2018","11","19","Wrocław","PM10",31.43
"5799","2018","11","20","Wrocław","PM10",28.12
"5800","2018","11","21","Wrocław","PM10",33.28
"5801","2018","11","22","Wrocław","PM10",35.34
"5802","2018","11","23","Wrocław","PM10",73.17
"5803","2018","11","24","Wrocław","PM10",48.05
"5804","2018","11","25","Wrocław","PM10",44.8
"5805","2018","11","26","Wrocław","PM10",NA
"5806","2018","11","27","Wrocław","PM10",27.32
"5807","2018","11","28","Wrocław","PM10",35.1
"5808","2018","11","29","Wrocław","PM10",46.61
"5809","2018","11","30","Wrocław","PM10",24.79
"5810","2018","12","01","Wrocław","PM10",45.07
"5811","2018","12","02","Wrocław","PM10",25.02
"5812","2018","12","03","Wrocław","PM10",17.59
"5813","2018","12","04","Wrocław","PM10",13.6
"5814","2018","12","05","Wrocław","PM10",40.64
"5815","2018","12","06","Wrocław","PM10",39.91
"5816","2018","12","07","Wrocław","PM10",14.44
"5817","2018","12","08","Wrocław","PM10",10.27
"5818","2018","12","09","Wrocław","PM10",4.94
"5819","2018","12","10","Wrocław","PM10",8
"5820","2018","12","11","Wrocław","PM10",7.55
"5821","2018","12","12","Wrocław","PM10",26.24
"5822","2018","12","13","Wrocław","PM10",35.67
"5823","2018","12","14","Wrocław","PM10",25.63
"5824","2018","12","15","Wrocław","PM10",27.09
"5825","2018","12","16","Wrocław","PM10",28.55
"5826","2018","12","17","Wrocław","PM10",50.01
"5827","2018","12","18","Wrocław","PM10",57.73
"5828","2018","12","19","Wrocław","PM10",37.94
"5829","2018","12","20","Wrocław","PM10",30.19
"5830","2018","12","21","Wrocław","PM10",16.59
"5831","2018","12","22","Wrocław","PM10",7.83
"5832","2018","12","23","Wrocław","PM10",12.05
"5833","2018","12","24","Wrocław","PM10",6.06
"5834","2018","12","25","Wrocław","PM10",8.06
"5835","2018","12","26","Wrocław","PM10",11.65
"5836","2018","12","27","Wrocław","PM10",9.56
"5837","2018","12","28","Wrocław","PM10",13.16
"5838","2018","12","29","Wrocław","PM10",13.81
"5839","2018","12","30","Wrocław","PM10",7.04
"5840","2018","12","31","Wrocław","PM10",NA
"5841","2018","01","01","Gdańsk","PM10",19
"5842","2018","01","02","Gdańsk","PM10",35
"5843","2018","01","03","Gdańsk","PM10",19
"5844","2018","01","04","Gdańsk","PM10",10
"5845","2018","01","05","Gdańsk","PM10",15
"5846","2018","01","06","Gdańsk","PM10",18
"5847","2018","01","07","Gdańsk","PM10",15
"5848","2018","01","08","Gdańsk","PM10",22
"5849","2018","01","09","Gdańsk","PM10",51
"5850","2018","01","10","Gdańsk","PM10",32
"5851","2018","01","11","Gdańsk","PM10",31
"5852","2018","01","12","Gdańsk","PM10",22
"5853","2018","01","13","Gdańsk","PM10",20
"5854","2018","01","14","Gdańsk","PM10",23
"5855","2018","01","15","Gdańsk","PM10",33
"5856","2018","01","16","Gdańsk","PM10",40
"5857","2018","01","17","Gdańsk","PM10",33
"5858","2018","01","18","Gdańsk","PM10",18
"5859","2018","01","19","Gdańsk","PM10",20
"5860","2018","01","20","Gdańsk","PM10",34
"5861","2018","01","21","Gdańsk","PM10",58
"5862","2018","01","22","Gdańsk","PM10",34
"5863","2018","01","23","Gdańsk","PM10",46
"5864","2018","01","24","Gdańsk","PM10",41
"5865","2018","01","25","Gdańsk","PM10",25
"5866","2018","01","26","Gdańsk","PM10",44
"5867","2018","01","27","Gdańsk","PM10",25
"5868","2018","01","28","Gdańsk","PM10",20
"5869","2018","01","29","Gdańsk","PM10",8
"5870","2018","01","30","Gdańsk","PM10",9
"5871","2018","01","31","Gdańsk","PM10",19
"5872","2018","02","01","Gdańsk","PM10",18
"5873","2018","02","02","Gdańsk","PM10",35
"5874","2018","02","03","Gdańsk","PM10",50
"5875","2018","02","04","Gdańsk","PM10",19
"5876","2018","02","05","Gdańsk","PM10",14
"5877","2018","02","06","Gdańsk","PM10",16
"5878","2018","02","07","Gdańsk","PM10",70
"5879","2018","02","08","Gdańsk","PM10",79
"5880","2018","02","09","Gdańsk","PM10",120
"5881","2018","02","10","Gdańsk","PM10",42
"5882","2018","02","11","Gdańsk","PM10",71
"5883","2018","02","12","Gdańsk","PM10",31
"5884","2018","02","13","Gdańsk","PM10",25
"5885","2018","02","14","Gdańsk","PM10",58
"5886","2018","02","15","Gdańsk","PM10",49
"5887","2018","02","16","Gdańsk","PM10",47
"5888","2018","02","17","Gdańsk","PM10",14
"5889","2018","02","18","Gdańsk","PM10",26
"5890","2018","02","19","Gdańsk","PM10",30
"5891","2018","02","20","Gdańsk","PM10",46
"5892","2018","02","21","Gdańsk","PM10",18
"5893","2018","02","22","Gdańsk","PM10",23
"5894","2018","02","23","Gdańsk","PM10",32
"5895","2018","02","24","Gdańsk","PM10",14
"5896","2018","02","25","Gdańsk","PM10",19
"5897","2018","02","26","Gdańsk","PM10",24
"5898","2018","02","27","Gdańsk","PM10",22
"5899","2018","02","28","Gdańsk","PM10",24
"5900","2018","03","01","Gdańsk","PM10",18
"5901","2018","03","02","Gdańsk","PM10",27
"5902","2018","03","03","Gdańsk","PM10",28
"5903","2018","03","04","Gdańsk","PM10",33
"5904","2018","03","05","Gdańsk","PM10",79
"5905","2018","03","06","Gdańsk","PM10",126
"5906","2018","03","07","Gdańsk","PM10",67
"5907","2018","03","08","Gdańsk","PM10",50
"5908","2018","03","09","Gdańsk","PM10",25
"5909","2018","03","10","Gdańsk","PM10",21
"5910","2018","03","11","Gdańsk","PM10",58
"5911","2018","03","12","Gdańsk","PM10",53
"5912","2018","03","13","Gdańsk","PM10",18
"5913","2018","03","14","Gdańsk","PM10",9
"5914","2018","03","15","Gdańsk","PM10",12
"5915","2018","03","16","Gdańsk","PM10",26
"5916","2018","03","17","Gdańsk","PM10",28
"5917","2018","03","18","Gdańsk","PM10",19
"5918","2018","03","19","Gdańsk","PM10",67
"5919","2018","03","20","Gdańsk","PM10",26
"5920","2018","03","21","Gdańsk","PM10",22
"5921","2018","03","22","Gdańsk","PM10",25
"5922","2018","03","23","Gdańsk","PM10",48
"5923","2018","03","24","Gdańsk","PM10",61
"5924","2018","03","25","Gdańsk","PM10",56
"5925","2018","03","26","Gdańsk","PM10",38
"5926","2018","03","27","Gdańsk","PM10",11
"5927","2018","03","28","Gdańsk","PM10",27
"5928","2018","03","29","Gdańsk","PM10",NA
"5929","2018","03","30","Gdańsk","PM10",26
"5930","2018","03","31","Gdańsk","PM10",21
"5931","2018","04","01","Gdańsk","PM10",18
"5932","2018","04","02","Gdańsk","PM10",13
"5933","2018","04","03","Gdańsk","PM10",44
"5934","2018","04","04","Gdańsk","PM10",47
"5935","2018","04","05","Gdańsk","PM10",34
"5936","2018","04","06","Gdańsk","PM10",16
"5937","2018","04","07","Gdańsk","PM10",29
"5938","2018","04","08","Gdańsk","PM10",36
"5939","2018","04","09","Gdańsk","PM10",62
"5940","2018","04","10","Gdańsk","PM10",39
"5941","2018","04","11","Gdańsk","PM10",25
"5942","2018","04","12","Gdańsk","PM10",54
"5943","2018","04","13","Gdańsk","PM10",41
"5944","2018","04","14","Gdańsk","PM10",32
"5945","2018","04","15","Gdańsk","PM10",38
"5946","2018","04","16","Gdańsk","PM10",62
"5947","2018","04","17","Gdańsk","PM10",22
"5948","2018","04","18","Gdańsk","PM10",30
